wall_time_unix,wall_time_local,gnss_time_gpst,gnss_lat_deg,gnss_lon_deg,gnss_h_m,tca_time,tca_lat_deg,tca_lon_deg,tca_h_m
1787575844.838,2026-08-24 17:50:44,2021-06-19 10:13:30.400,37.4516836700,-121.9157725000,2305.9490,555205.887000,37.4493449000,-121.9157740000,2273.9940
1787575844.939,2026-08-24 17:50:44,2021-06-19 10:13:30.500,37.4517543800,-121.9157728500,2306.4350,555205.993000,37.4494194000,-121.9157740000,2275.0410
1787575845.039,2026-08-24 17:50:45,2021-06-19 10:13:30.600,37.4518249000,-121.9157727600,2306.9690,555206.088000,37.4494867000,-121.9157741000,2275.9790
1787575845.140,2026-08-24 17:50:45,2021-06-19 10:13:30.700,37.4518957200,-121.9157725200,2307.6860,555206.193000,37.4495612000,-121.9157741000,2277.0070
1787575845.241,2026-08-24 17:50:45,2021-06-19 10:13:30.800,37.4519666000,-121.9157725300,2308.4720,555206.293000,37.4496320000,-121.9157742000,2277.9760
1787575845.341,2026-08-24 17:50:45,2021-06-19 10:13:30.900,37.4520373600,-121.9157722300,2309.1630,555206.393000,37.4497028000,-121.9157742000,2278.9370
1787575845.442,2026-08-24 17:50:45,2021-06-19 10:13:31.000,37.4521079400,-121.9157724800,2309.7260,555206.498000,37.4497772000,-121.9157743000,2279.9350
1787575845.543,2026-08-24 17:50:45,2021-06-19 10:13:31.100,37.4521783300,-121.9157722600,2310.3580,555206.598000,37.4498479000,-121.9157743000,2280.8770
1787575845.644,2026-08-24 17:50:45,2021-06-19 10:13:31.200,37.4522487700,-121.9157726600,2310.9110,555206.698000,37.4499187000,-121.9157744000,2281.8090
1787575845.745,2026-08-24 17:50:45,2021-06-19 10:13:31.300,37.4523197100,-121.9157727500,2311.3670,555206.798000,37.4499894000,-121.9157744000,2282.7320
1787575845.846,2026-08-24 17:50:45,2021-06-19 10:13:31.400,37.4523902000,-121.9157728000,2311.7360,555206.898000,37.4500600000,-121.9157745000,2283.6460
1787575845.946,2026-08-24 17:50:45,2021-06-19 10:13:31.500,37.4524609900,-121.9157729500,2312.3190,555206.998000,37.4501307000,-121.9157746000,2284.5520
1787575846.047,2026-08-24 17:50:46,2021-06-19 10:13:31.600,37.4525313900,-121.9157726700,2312.9880,555207.098000,37.4502103000,-121.9157743000,2285.5590
1787575846.147,2026-08-24 17:50:46,2021-06-19 10:13:31.700,37.4526023300,-121.9157728000,2313.5410,555207.198000,37.4502897000,-121.9157742000,2286.5440
1787575846.248,2026-08-24 17:50:46,2021-06-19 10:13:31.800,37.4526730200,-121.9157727100,2314.0080,555207.298000,37.4503685000,-121.9157740000,2287.5240
1787575846.348,2026-08-24 17:50:46,2021-06-19 10:13:31.900,37.4527435400,-121.9157727700,2314.4640,555207.403000,37.4504504000,-121.9157739000,2288.5250
1787575846.449,2026-08-24 17:50:46,2021-06-19 10:13:32.000,37.4528140900,-121.9157731900,2314.8240,555207.498000,37.4505254000,-121.9157737000,2289.4350
1787575846.551,2026-08-24 17:50:46,2021-06-19 10:13:32.100,37.4528848900,-121.9157731600,2315.2280,555207.603000,37.4506068000,-121.9157736000,2290.4080
1787575846.651,2026-08-24 17:50:46,2021-06-19 10:13:32.200,37.4529556100,-121.9157729600,2315.8430,555207.698000,37.4506810000,-121.9157735000,2291.2940
1787575846.751,2026-08-24 17:50:46,2021-06-19 10:13:32.300,37.4530260200,-121.9157727300,2316.4530,555207.803000,37.4507620000,-121.9157734000,2292.2480
1787575846.852,2026-08-24 17:50:46,2021-06-19 10:13:32.400,37.4530968900,-121.9157726700,2317.0200,555207.903000,37.4508394000,-121.9157734000,2293.1390
1787575846.953,2026-08-24 17:50:46,2021-06-19 10:13:32.500,37.4531678400,-121.9157727900,2317.5000,555208.008000,37.4509201000,-121.9157733000,2294.0600
1787575847.053,2026-08-24 17:50:47,2021-06-19 10:13:32.600,37.4532383000,-121.9157725500,2317.9900,555208.103000,37.4509936000,-121.9157733000,2294.8710
1787575847.154,2026-08-24 17:50:47,2021-06-19 10:13:32.700,37.4533088600,-121.9157727200,2318.3820,555208.208000,37.4510741000,-121.9157732000,2295.7810
1787575847.255,2026-08-24 17:50:47,2021-06-19 10:13:32.800,37.4533791700,-121.9157726800,2318.6940,555208.309000,37.4511507000,-121.9157732000,2296.6210
1787575847.355,2026-08-24 17:50:47,2021-06-19 10:13:32.900,37.4534500500,-121.9157725800,2319.3190,555208.404000,37.4512237000,-121.9157730000,2297.4130
1787575847.456,2026-08-24 17:50:47,2021-06-19 10:13:33.000,37.4535208000,-121.9157725500,2319.7680,555208.509000,37.4513038000,-121.9157730000,2298.2700
1787575847.556,2026-08-24 17:50:47,2021-06-19 10:13:33.100,37.4535912500,-121.9157723800,2320.2840,555208.604000,37.4513712000,-121.9157730000,2298.9890
1787575847.657,2026-08-24 17:50:47,2021-06-19 10:13:33.200,37.4536619300,-121.9157724700,2320.7180,555208.709000,37.4514458000,-121.9157729000,2299.7740
1787575847.758,2026-08-24 17:50:47,2021-06-19 10:13:33.300,37.4537326400,-121.9157725000,2321.1200,555208.809000,37.4515167000,-121.9157729000,2300.5130
1787575847.858,2026-08-24 17:50:47,2021-06-19 10:13:33.400,37.4538036300,-121.9157726100,2321.4310,555208.909000,37.4515876000,-121.9157729000,2301.2420
1787575847.958,2026-08-24 17:50:47,2021-06-19 10:13:33.500,37.4538744000,-121.9157727800,2321.7020,555209.014000,37.4516620000,-121.9157728000,2301.9980
1787575848.059,2026-08-24 17:50:48,2021-06-19 10:13:33.600,37.4539449400,-121.9157724100,2322.2880,555209.114000,37.4517329000,-121.9157728000,2302.7080
1787575848.160,2026-08-24 17:50:48,2021-06-19 10:13:33.700,37.4540156100,-121.9157722600,2322.6750,555209.214000,37.4518037000,-121.9157728000,2303.4090
1787575848.261,2026-08-24 17:50:48,2021-06-19 10:13:33.800,37.4540865600,-121.9157722100,2323.0130,555209.314000,37.4518745000,-121.9157727000,2304.1010
1787575848.362,2026-08-24 17:50:48,2021-06-19 10:13:33.900,37.4541569900,-121.9157722800,2323.2930,555209.414000,37.4519452000,-121.9157727000,2304.7840
1787575848.463,2026-08-24 17:50:48,2021-06-19 10:13:34.000,37.4542276200,-121.9157726000,2323.4360,555209.514000,37.4520160000,-121.9157727000,2305.4580
1787575848.563,2026-08-24 17:50:48,2021-06-19 10:13:34.100,37.4542981000,-121.9157724100,2323.7930,555209.619000,37.4520902000,-121.9157726000,2306.1550
1787575848.663,2026-08-24 17:50:48,2021-06-19 10:13:34.200,37.4543690300,-121.9157722800,2324.2590,555209.719000,37.4521609000,-121.9157726000,2306.8100
1787575848.764,2026-08-24 17:50:48,2021-06-19 10:13:34.300,37.4544398200,-121.9157722200,2324.6510,555209.819000,37.4522315000,-121.9157725000,2307.4560
1787575848.864,2026-08-24 17:50:48,2021-06-19 10:13:34.400,37.4545100600,-121.9157721800,2324.9640,555209.919000,37.4523106000,-121.9157725000,2308.0880
1787575848.965,2026-08-24 17:50:48,2021-06-19 10:13:34.500,37.4545807900,-121.9157724000,2325.1060,555210.019000,37.4523892000,-121.9157723000,2308.7140
1787575849.065,2026-08-24 17:50:49,2021-06-19 10:13:34.600,37.4546515400,-121.9157723800,2325.3630,555210.119000,37.4524676000,-121.9157722000,2309.3290
1787575849.166,2026-08-24 17:50:49,2021-06-19 10:13:34.700,37.4547219700,-121.9157724900,2325.6620,555210.219000,37.4525457000,-121.9157722000,2309.9320
1787575849.267,2026-08-24 17:50:49,2021-06-19 10:13:34.800,37.4547925800,-121.9157722900,2326.0220,555210.319000,37.4526236000,-121.9157722000,2310.5030
1787575849.368,2026-08-24 17:50:49,2021-06-19 10:13:34.900,37.4548632200,-121.9157721500,2326.2700,555210.419000,37.4527075000,-121.9157721000,2311.0590
1787575849.468,2026-08-24 17:50:49,2021-06-19 10:13:35.000,37.4549343000,-121.9157724000,2326.4660,555210.524000,37.4527883000,-121.9157721000,2311.6590
1787575849.569,2026-08-24 17:50:49,2021-06-19 10:13:35.100,37.4550044800,-121.9157722700,2326.6610,555210.625000,37.4528652000,-121.9157721000,2312.2080
1787575849.669,2026-08-24 17:50:49,2021-06-19 10:13:35.200,37.4550751200,-121.9157726200,2326.7250,555210.725000,37.4529422000,-121.9157721000,2312.7420
1787575849.770,2026-08-24 17:50:49,2021-06-19 10:13:35.300,37.4551456800,-121.9157723700,2326.9950,555210.820000,37.4530153000,-121.9157721000,2313.2540
1787575849.871,2026-08-24 17:50:49,2021-06-19 10:13:35.400,37.4552166000,-121.9157724000,2327.1850,555210.925000,37.4530954000,-121.9157721000,2313.7930
1787575849.971,2026-08-24 17:50:49,2021-06-19 10:13:35.500,37.4552874000,-121.9157726600,2327.2690,555211.025000,37.4531717000,-121.9157722000,2314.3040
1787575850.072,2026-08-24 17:50:50,2021-06-19 10:13:35.600,37.4553576500,-121.9157725800,2327.3360,555211.130000,37.4532516000,-121.9157721000,2314.8360
1787575850.172,2026-08-24 17:50:50,2021-06-19 10:13:35.700,37.4554282000,-121.9157727700,2327.2600,555211.225000,37.4533242000,-121.9157721000,2315.3140
1787575850.273,2026-08-24 17:50:50,2021-06-19 10:13:35.800,37.4554988600,-121.9157725800,2327.6120,555211.330000,37.4533987000,-121.9157720000,2315.8330
1787575850.374,2026-08-24 17:50:50,2021-06-19 10:13:35.900,37.4555696500,-121.9157726700,2327.8770,555211.430000,37.4534697000,-121.9157719000,2316.3180
1787575850.474,2026-08-24 17:50:50,2021-06-19 10:13:36.000,37.4556402300,-121.9157727400,2327.9080,555211.530000,37.4535406000,-121.9157718000,2316.7930
1787575850.575,2026-08-24 17:50:50,2021-06-19 10:13:36.100,37.4557110500,-121.9157725700,2327.9570,555211.630000,37.4536116000,-121.9157717000,2317.2590
1787575850.676,2026-08-24 17:50:50,2021-06-19 10:13:36.200,37.4557816100,-121.9157727500,2327.8580,555211.730000,37.4536824000,-121.9157715000,2317.7150
1787575850.776,2026-08-24 17:50:50,2021-06-19 10:13:36.300,37.4558522900,-121.9157727100,2328.1510,555211.830000,37.4537533000,-121.9157714000,2318.1620
1787575850.877,2026-08-24 17:50:50,2021-06-19 10:13:36.400,37.4559231500,-121.9157725700,2328.2930,555211.930000,37.4538242000,-121.9157713000,2318.6000
1787575850.978,2026-08-24 17:50:50,2021-06-19 10:13:36.500,37.4559937100,-121.9157725400,2328.2820,555212.030000,37.4538949000,-121.9157712000,2319.0290
1787575851.079,2026-08-24 17:50:51,2021-06-19 10:13:36.600,37.4560643400,-121.9157724200,2328.3500,555212.130000,37.4539657000,-121.9157711000,2319.4480
1787575851.180,2026-08-24 17:50:51,2021-06-19 10:13:36.700,37.4561349200,-121.9157728700,2328.3770,555212.235000,37.4540400000,-121.9157709000,2319.8790
1787575851.280,2026-08-24 17:50:51,2021-06-19 10:13:36.800,37.4562058500,-121.9157724000,2328.5950,555212.335000,37.4541108000,-121.9157708000,2320.2790
1787575851.381,2026-08-24 17:50:51,2021-06-19 10:13:36.900,37.4562766800,-121.9157722700,2328.6930,555212.435000,37.4541815000,-121.9157707000,2320.6700
1787575851.482,2026-08-24 17:50:51,2021-06-19 10:13:37.000,37.4563473900,-121.9157721500,2328.6490,555212.540000,37.4542633000,-121.9157707000,2321.0130
1787575851.582,2026-08-24 17:50:51,2021-06-19 10:13:37.100,37.4564180100,-121.9157723700,2328.6560,555212.640000,37.4543413000,-121.9157707000,2321.3320
1787575851.683,2026-08-24 17:50:51,2021-06-19 10:13:37.200,37.4564884500,-121.9157724200,2328.5550,555212.740000,37.4544191000,-121.9157706000,2321.6600
1787575851.784,2026-08-24 17:50:51,2021-06-19 10:13:37.300,37.4565591900,-121.9157721300,2328.5700,555212.836000,37.4544932000,-121.9157707000,2321.9510
1787575851.885,2026-08-24 17:50:51,2021-06-19 10:13:37.400,37.4566299400,-121.9157720100,2328.5420,555212.936000,37.4545706000,-121.9157706000,2322.2510
1787575851.985,2026-08-24 17:50:51,2021-06-19 10:13:37.500,37.4567009600,-121.9157724400,2328.4610,555213.036000,37.4546477000,-121.9157707000,2322.5380
1787575852.086,2026-08-24 17:50:52,2021-06-19 10:13:37.600,37.4567714100,-121.9157723100,2328.3830,555213.136000,37.4547249000,-121.9157706000,2322.8090
1787575852.187,2026-08-24 17:50:52,2021-06-19 10:13:37.700,37.4568420800,-121.9157722100,2328.5060,555213.241000,37.4548052000,-121.9157706000,2323.0790
1787575852.287,2026-08-24 17:50:52,2021-06-19 10:13:37.800,37.4569130400,-121.9157719100,2328.6090,555213.346000,37.4548855000,-121.9157704000,2323.3600
1787575852.388,2026-08-24 17:50:52,2021-06-19 10:13:37.900,37.4569833500,-121.9157721000,2328.6680,555213.446000,37.4549620000,-121.9157704000,2323.5950
1787575852.488,2026-08-24 17:50:52,2021-06-19 10:13:38.000,37.4570545300,-121.9157722700,2328.5790,555213.541000,37.4550349000,-121.9157705000,2323.8010
1787575852.589,2026-08-24 17:50:52,2021-06-19 10:13:38.100,37.4571250100,-121.9157721400,2328.6200,555213.646000,37.4551148000,-121.9157705000,2324.0300
1787575852.690,2026-08-24 17:50:52,2021-06-19 10:13:38.200,37.4571958600,-121.9157719600,2328.7440,555213.746000,37.4551961000,-121.9157706000,2324.0660
1787575852.790,2026-08-24 17:50:52,2021-06-19 10:13:38.300,37.4572664800,-121.9157717000,2328.8550,555213.846000,37.4552723000,-121.9157706000,2324.2610
1787575852.891,2026-08-24 17:50:52,2021-06-19 10:13:38.400,37.4573373300,-121.9157717100,2328.9090,555213.946000,37.4553433000,-121.9157704000,2324.6150
1787575852.992,2026-08-24 17:50:52,2021-06-19 10:13:38.500,37.4574080000,-121.9157718600,2328.7650,555214.046000,37.4554142000,-121.9157702000,2324.9690
1787575853.093,2026-08-24 17:50:53,2021-06-19 10:13:38.600,37.4574784500,-121.9157717000,2328.8790,555214.146000,37.4554852000,-121.9157699000,2325.3240
1787575853.193,2026-08-24 17:50:53,2021-06-19 10:13:38.700,37.4575490000,-121.9157718800,2328.9510,555214.251000,37.4555596000,-121.9157697000,2325.6970
1787575853.294,2026-08-24 17:50:53,2021-06-19 10:13:38.800,37.4576196800,-121.9157717700,2328.9820,555214.346000,37.4556270000,-121.9157694000,2326.0350
1787575853.394,2026-08-24 17:50:53,2021-06-19 10:13:38.900,37.4576905200,-121.9157718400,2328.9130,555214.451000,37.4557013000,-121.9157692000,2326.4100
1787575853.495,2026-08-24 17:50:53,2021-06-19 10:13:39.000,37.4577612900,-121.9157720300,2328.7330,555214.551000,37.4557722000,-121.9157689000,2326.7670
1787575853.596,2026-08-24 17:50:53,2021-06-19 10:13:39.100,37.4578315900,-121.9157719600,2328.9760,555214.651000,37.4558430000,-121.9157687000,2327.1240
1787575853.696,2026-08-24 17:50:53,2021-06-19 10:13:39.200,37.4579026800,-121.9157720100,2329.0160,555214.751000,37.4559138000,-121.9157684000,2327.4820
1787575853.796,2026-08-24 17:50:53,2021-06-19 10:13:39.300,37.4579738000,-121.9157717400,2329.0170,555214.851000,37.4559845000,-121.9157681000,2327.8400
1787575853.896,2026-08-24 17:50:53,2021-06-19 10:13:39.400,37.4580444200,-121.9157718200,2328.8890,555214.951000,37.4560552000,-121.9157679000,2328.1990
1787575853.997,2026-08-24 17:50:53,2021-06-19 10:13:39.500,37.4581149600,-121.9157718700,2328.8750,555215.051000,37.4561259000,-121.9157676000,2328.5590
1787575854.097,2026-08-24 17:50:54,2021-06-19 10:13:39.600,37.4581856100,-121.9157716100,2329.0120,555215.151000,37.4562040000,-121.9157673000,2328.5110
1787575854.198,2026-08-24 17:50:54,2021-06-19 10:13:39.700,37.4582566200,-121.9157716200,2329.0650,555215.257000,37.4562855000,-121.9157672000,2328.4830
1787575854.298,2026-08-24 17:50:54,2021-06-19 10:13:39.800,37.4583270400,-121.9157716400,2329.0230,555215.357000,37.4563631000,-121.9157671000,2328.4480
1787575854.399,2026-08-24 17:50:54,2021-06-19 10:13:39.900,37.4583973700,-121.9157720500,2328.8600,555215.457000,37.4564471000,-121.9157673000,2328.0650
1787575854.500,2026-08-24 17:50:54,2021-06-19 10:13:40.000,37.4584680300,-121.9157718400,2328.8730,555215.557000,37.4565242000,-121.9157673000,2328.0580
1787575854.600,2026-08-24 17:50:54,2021-06-19 10:13:40.100,37.4585391000,-121.9157717000,2328.9480,555215.657000,37.4566011000,-121.9157673000,2328.0620
1787575854.701,2026-08-24 17:50:54,2021-06-19 10:13:40.200,37.4586095100,-121.9157718200,2328.8610,555215.757000,37.4566778000,-121.9157673000,2328.0700
1787575854.803,2026-08-24 17:50:54,2021-06-19 10:13:40.300,37.4586801000,-121.9157720100,2328.7590,555215.857000,37.4567544000,-121.9157673000,2328.0730
1787575854.903,2026-08-24 17:50:54,2021-06-19 10:13:40.400,37.4587509300,-121.9157719400,2328.7580,555215.957000,37.4568310000,-121.9157674000,2328.0840
1787575855.003,2026-08-24 17:50:55,2021-06-19 10:13:40.500,37.4588221900,-121.9157718900,2328.8340,555216.062000,37.4569109000,-121.9157673000,2328.1290
1787575855.104,2026-08-24 17:50:55,2021-06-19 10:13:40.600,37.4588927500,-121.9157720600,2328.8240,555216.157000,37.4569836000,-121.9157673000,2328.1410
1787575855.204,2026-08-24 17:50:55,2021-06-19 10:13:40.700,37.4589632100,-121.9157721900,2328.7040,555216.257000,37.4570598000,-121.9157673000,2328.1780
1787575855.305,2026-08-24 17:50:55,2021-06-19 10:13:40.800,37.4590337300,-121.9157721900,2328.5840,555216.357000,37.4571359000,-121.9157673000,2328.2030
1787575855.406,2026-08-24 17:50:55,2021-06-19 10:13:40.900,37.4591047600,-121.9157720100,2328.7390,555216.462000,37.4572155000,-121.9157673000,2328.2610
1787575855.507,2026-08-24 17:50:55,2021-06-19 10:13:41.000,37.4591758000,-121.9157720700,2328.7920,555216.562000,37.4572865000,-121.9157669000,2328.5570
1787575855.607,2026-08-24 17:50:55,2021-06-19 10:13:41.100,37.4592459200,-121.9157719500,2328.8280,555216.667000,37.4573610000,-121.9157664000,2328.8670
1787575855.708,2026-08-24 17:50:55,2021-06-19 10:13:41.200,37.4593167900,-121.9157718100,2328.7300,555216.762000,37.4574285000,-121.9157660000,2329.1470
1787575855.808,2026-08-24 17:50:55,2021-06-19 10:13:41.300,37.4593877400,-121.9157716500,2328.7790,555216.867000,37.4575029000,-121.9157656000,2329.4570
1787575855.909,2026-08-24 17:50:55,2021-06-19 10:13:41.400,37.4594585400,-121.9157715700,2328.8890,555216.967000,37.4575739000,-121.9157651000,2329.7530
1787575856.010,2026-08-24 17:50:56,2021-06-19 10:13:41.500,37.4595292700,-121.9157715900,2328.8830,555217.067000,37.4576447000,-121.9157647000,2330.0480
1787575856.110,2026-08-24 17:50:56,2021-06-19 10:13:41.600,37.4595997600,-121.9157714900,2328.8300,555217.167000,37.4577156000,-121.9157642000,2330.3440
1787575856.211,2026-08-24 17:50:56,2021-06-19 10:13:41.700,37.4596701500,-121.9157716200,2328.6820,555217.262000,37.4577829000,-121.9157638000,2330.6250
1787575856.312,2026-08-24 17:50:56,2021-06-19 10:13:41.800,37.4597410400,-121.9157716600,2328.8030,555217.367000,37.4578573000,-121.9157633000,2330.9350
1787575856.412,2026-08-24 17:50:56,2021-06-19 10:13:41.900,37.4598114900,-121.9157718400,2328.7810,555217.467000,37.4579349000,-121.9157634000,2330.8860
1787575856.513,2026-08-24 17:50:56,2021-06-19 10:13:42.000,37.4598824300,-121.9157719100,2328.6600,555217.568000,37.4580124000,-121.9157636000,2330.8510
1787575856.614,2026-08-24 17:50:56,2021-06-19 10:13:42.100,37.4599525900,-121.9157719400,2328.6280,555217.668000,37.4580895000,-121.9157638000,2330.8010
1787575856.719,2026-08-24 17:50:56,2021-06-19 10:13:42.300,37.4600940700,-121.9157720300,2328.8770,555217.778000,37.4581737000,-121.9157638000,2330.7970
1787575856.921,2026-08-24 17:50:56,2021-06-19 10:13:42.500,37.4602358700,-121.9157720400,2328.7480,555217.978000,37.4583272000,-121.9157641000,2330.7410
1787575857.022,2026-08-24 17:50:57,2021-06-19 10:13:42.600,37.4603063900,-121.9157720500,2328.7550,555218.078000,37.4584036000,-121.9157643000,2330.7270
1787575857.122,2026-08-24 17:50:57,2021-06-19 10:13:42.700,37.4603774700,-121.9157721000,2328.9060,555218.178000,37.4584798000,-121.9157645000,2330.7070
1787575857.232,2026-08-24 17:50:57,2021-06-19 10:13:42.800,37.4604482300,-121.9157719000,2328.9400,555218.278000,37.4585560000,-121.9157647000,2330.6870
1787575857.333,2026-08-24 17:50:57,2021-06-19 10:13:42.900,37.4605190000,-121.9157719000,2328.9130,555218.393000,37.4586428000,-121.9157647000,2330.7070
1787575857.435,2026-08-24 17:50:57,2021-06-19 10:13:43.000,37.4605896300,-121.9157721500,2328.7630,555218.493000,37.4587188000,-121.9157648000,2330.7090
1787575857.536,2026-08-24 17:50:57,2021-06-19 10:13:43.100,37.4606603300,-121.9157721200,2328.9690,555218.593000,37.4587997000,-121.9157654000,2330.4690
1787575857.637,2026-08-24 17:50:57,2021-06-19 10:13:43.200,37.4607311700,-121.9157719000,2328.9770,555218.698000,37.4588791000,-121.9157654000,2330.4840
1787575857.738,2026-08-24 17:50:57,2021-06-19 10:13:43.300,37.4608018200,-121.9157719200,2328.9520,555218.798000,37.4589549000,-121.9157654000,2330.4920
1787575857.838,2026-08-24 17:50:57,2021-06-19 10:13:43.400,37.4608721900,-121.9157721000,2328.8230,555218.898000,37.4590260000,-121.9157650000,2330.7300
1787575857.938,2026-08-24 17:50:57,2021-06-19 10:13:43.500,37.4609430100,-121.9157723300,2328.8160,555218.998000,37.4590971000,-121.9157645000,2330.9670
1787575858.038,2026-08-24 17:50:58,2021-06-19 10:13:43.600,37.4610135700,-121.9157720200,2328.9570,555219.098000,37.4591681000,-121.9157640000,2331.2040
1787575858.139,2026-08-24 17:50:58,2021-06-19 10:13:43.700,37.4610841800,-121.9157718100,2328.9430,555219.198000,37.4592391000,-121.9157635000,2331.4410
1787575858.240,2026-08-24 17:50:58,2021-06-19 10:13:43.800,37.4611547500,-121.9157719500,2328.8910,555219.298000,37.4593101000,-121.9157630000,2331.6770
1787575858.341,2026-08-24 17:50:58,2021-06-19 10:13:43.900,37.4612255000,-121.9157721900,2328.7960,555219.398000,37.4593811000,-121.9157625000,2331.9130
1787575858.442,2026-08-24 17:50:58,2021-06-19 10:13:44.000,37.4612963400,-121.9157719500,2328.9640,555219.493000,37.4594485000,-121.9157620000,2332.1370
1787575858.542,2026-08-24 17:50:58,2021-06-19 10:13:44.100,37.4613667700,-121.9157717200,2329.0740,555219.598000,37.4595230000,-121.9157614000,2332.3850
1787575858.643,2026-08-24 17:50:58,2021-06-19 10:13:44.200,37.4614374800,-121.9157716600,2329.0710,555219.698000,37.4595939000,-121.9157609000,2332.6200
1787575858.744,2026-08-24 17:50:58,2021-06-19 10:13:44.300,37.4615082200,-121.9157719300,2328.9880,555219.798000,37.4596708000,-121.9157612000,2332.5490
1787575858.844,2026-08-24 17:50:58,2021-06-19 10:13:44.400,37.4615790300,-121.9157720700,2329.0130,555219.904000,37.4597510000,-121.9157614000,2332.4800
1787575858.945,2026-08-24 17:50:58,2021-06-19 10:13:44.500,37.4616494200,-121.9157721500,2329.0410,555220.004000,37.4598275000,-121.9157616000,2332.4360
1787575859.046,2026-08-24 17:50:59,2021-06-19 10:13:44.600,37.4617198200,-121.9157721400,2329.0420,555220.104000,37.4599040000,-121.9157618000,2332.3900
1787575859.146,2026-08-24 17:50:59,2021-06-19 10:13:44.700,37.4617903100,-121.9157722600,2328.9730,555220.204000,37.4599804000,-121.9157620000,2332.3410
1787575859.247,2026-08-24 17:50:59,2021-06-19 10:13:44.800,37.4618615000,-121.9157724000,2328.8950,555220.304000,37.4600617000,-121.9157629000,2332.0190
1787575859.348,2026-08-24 17:50:59,2021-06-19 10:13:44.900,37.4619322700,-121.9157722300,2329.0130,555220.409000,37.4601413000,-121.9157630000,2331.9920
1787575859.448,2026-08-24 17:50:59,2021-06-19 10:13:45.000,37.4620027100,-121.9157724900,2328.9500,555220.504000,37.4602138000,-121.9157632000,2331.9530
1787575859.549,2026-08-24 17:50:59,2021-06-19 10:13:45.100,37.4620729400,-121.9157725200,2328.8580,555220.609000,37.4602932000,-121.9157634000,2331.9360
1787575859.650,2026-08-24 17:50:59,2021-06-19 10:13:45.200,37.4621440500,-121.9157725300,2328.7510,555220.709000,37.4603689000,-121.9157636000,2331.8950
1787575859.751,2026-08-24 17:50:59,2021-06-19 10:13:45.300,37.4622152500,-121.9157723100,2328.8800,555220.809000,37.4604446000,-121.9157637000,2331.8640
1787575859.851,2026-08-24 17:50:59,2021-06-19 10:13:45.400,37.4622858500,-121.9157722500,2328.9640,555220.909000,37.4605202000,-121.9157638000,2331.8480
1787575859.952,2026-08-24 17:50:59,2021-06-19 10:13:45.500,37.4623562400,-121.9157725500,2328.9110,555221.009000,37.4605959000,-121.9157638000,2331.8450
1787575860.053,2026-08-24 17:51:00,2021-06-19 10:13:45.600,37.4624269000,-121.9157725500,2328.8760,555221.109000,37.4606714000,-121.9157640000,2331.8220
1787575860.154,2026-08-24 17:51:00,2021-06-19 10:13:45.700,37.4624977200,-121.9157723500,2328.9570,555221.209000,37.4607426000,-121.9157635000,2332.0050
1787575860.254,2026-08-24 17:51:00,2021-06-19 10:13:45.800,37.4625686900,-121.9157722500,2328.9710,555221.309000,37.4608137000,-121.9157631000,2332.1870
1787575860.355,2026-08-24 17:51:00,2021-06-19 10:13:45.900,37.4626392700,-121.9157722100,2329.0170,555221.409000,37.4608848000,-121.9157626000,2332.3680
1787575860.455,2026-08-24 17:51:00,2021-06-19 10:13:46.000,37.4627098000,-121.9157723900,2328.8410,555221.514000,37.4609594000,-121.9157621000,2332.5580
1787575860.555,2026-08-24 17:51:00,2021-06-19 10:13:46.100,37.4627804000,-121.9157725100,2328.8240,555221.614000,37.4610304000,-121.9157616000,2332.7380
1787575860.656,2026-08-24 17:51:00,2021-06-19 10:13:46.200,37.4628510000,-121.9157724500,2328.8770,555221.714000,37.4611014000,-121.9157611000,2332.9180
1787575860.757,2026-08-24 17:51:00,2021-06-19 10:13:46.300,37.4629216500,-121.9157725400,2328.7880,555221.814000,37.4611724000,-121.9157606000,2333.0970
1787575860.858,2026-08-24 17:51:00,2021-06-19 10:13:46.400,37.4629924300,-121.9157724700,2328.6920,555221.914000,37.4612434000,-121.9157601000,2333.2750
1787575860.958,2026-08-24 17:51:00,2021-06-19 10:13:46.500,37.4630633800,-121.9157729000,2328.5480,555222.019000,37.4613291000,-121.9157611000,2333.0090
1787575861.058,2026-08-24 17:51:01,2021-06-19 10:13:46.600,37.4631337000,-121.9157725800,2328.7950,555222.114000,37.4614019000,-121.9157615000,2332.9540
1787575861.159,2026-08-24 17:51:01,2021-06-19 10:13:46.700,37.4632043300,-121.9157724700,2328.8720,555222.219000,37.4614818000,-121.9157616000,2332.9110
1787575861.259,2026-08-24 17:51:01,2021-06-19 10:13:46.800,37.4632750800,-121.9157723900,2328.8020,555222.315000,37.4615544000,-121.9157618000,2332.8500
1787575861.361,2026-08-24 17:51:01,2021-06-19 10:13:46.900,37.4633458800,-121.9157725400,2328.7030,555222.420000,37.4616340000,-121.9157619000,2332.8170
1787575861.462,2026-08-24 17:51:01,2021-06-19 10:13:47.000,37.4634166600,-121.9157726800,2328.7460,555222.525000,37.4617136000,-121.9157621000,2332.7800
1787575861.563,2026-08-24 17:51:01,2021-06-19 10:13:47.100,37.4634871300,-121.9157725500,2328.8780,555222.620000,37.4617859000,-121.9157623000,2332.7180
1787575861.664,2026-08-24 17:51:01,2021-06-19 10:13:47.200,37.4635577600,-121.9157723500,2328.8670,555222.725000,37.4618652000,-121.9157624000,2332.6780
